PolicyID,ProductID,PlanID,Sex,IssueDate,IssueAge,PolicyTerm,PolicyCount,SumAssured
9058,TERM_1,PLAN_B,F,21,02/12/2018,10,26,34214.38049
9059,TERM_1,PLAN_B,M,26,24/06/2014,15,44,228629.9598
9060,TERM_1,PLAN_A,F,32,11/07/2018,20,31,670491.1223
9061,TERM_1,PLAN_A,F,34,12/12/2018,20,40,525096.0788
9062,TERM_1,PLAN_A,F,37,01/01/2012,15,100,510613.3312
9063,TERM_1,PLAN_B,F,55,18/11/2018,15,27,707938.8594
9064,TERM_1,PLAN_B,M,35,13/01/2014,10,58,666823.2188
9065,TERM_2,PLAN_B,F,43,05/04/2012,20,39,918907.5134
9066,TERM_2,PLAN_A,M,41,12/02/2012,10,7,75888.05123
9067,TERM_1,PLAN_B,M,53,05/09/2010,20,15,90440.7384
9068,TERM_2,PLAN_B,M,29,16/07/2024,10,98,589615.5814
9069,TERM_2,PLAN_B,F,53,14/06/2017,20,20,407468.8835
9070,TERM_1,PLAN_A,F,41,23/12/2024,10,0,629969.7938
9071,TERM_2,PLAN_A,F,43,17/07/2024,15,34,606067.6257
9072,TERM_1,PLAN_B,F,40,15/04/2013,10,70,199932.9083
9073,TERM_2,PLAN_B,M,48,14/02/2011,10,19,778739.2957
9074,TERM_2,PLAN_A,F,34,05/08/2022,10,20,791736.8059
9075,TERM_1,PLAN_B,F,49,28/06/2011,20,94,312984.2218
9076,TERM_1,PLAN_B,F,34,11/05/2016,10,62,570421.0442
9077,TERM_2,PLAN_A,F,45,01/05/2020,20,47,884346.054
9078,TERM_1,PLAN_B,F,20,04/03/2011,20,84,17511.78556
9079,TERM_2,PLAN_B,M,53,19/04/2013,15,71,439068.8626
9080,TERM_2,PLAN_A,F,22,26/01/2019,20,96,904361.6897
9081,TERM_1,PLAN_A,F,33,15/07/2024,10,9,661102.1624
9082,TERM_1,PLAN_A,M,31,28/03/2024,20,64,498061.817
9083,TERM_2,PLAN_B,M,42,21/08/2017,10,59,346672.8214
9084,TERM_1,PLAN_B,M,33,05/05/2015,10,41,635764.7295
9085,TERM_1,PLAN_A,F,53,02/12/2024,10,21,242746.1036
9086,TERM_1,PLAN_B,M,25,09/02/2017,10,69,999685.1523
9087,TERM_2,PLAN_A,M,44,10/02/2020,10,23,882589.1779
9088,TERM_1,PLAN_B,F,30,24/07/2022,10,84,980890.736
9089,TERM_1,PLAN_A,F,35,25/12/2022,15,41,240560.8679
9090,TERM_2,PLAN_A,M,48,23/08/2021,10,96,727690.6803
9091,TERM_2,PLAN_A,M,38,27/04/2023,20,18,700549.6058
9092,TERM_2,PLAN_B,M,28,24/08/2014,10,100,470245.2863
9093,TERM_1,PLAN_A,M,20,05/03/2014,10,0,999573.0867
9094,TERM_1,PLAN_B,F,38,27/08/2022,10,35,774877.3301
9095,TERM_2,PLAN_B,M,30,09/11/2018,20,22,896845.2517
9096,TERM_2,PLAN_B,F,20,24/10/2024,20,25,917945.3379
9097,TERM_2,PLAN_B,F,24,21/10/2020,15,12,256602.8203
9098,TERM_2,PLAN_B,F,44,06/12/2016,15,98,487067.843
9099,TERM_2,PLAN_B,M,48,17/03/2019,15,10,103233.2266
9100,TERM_1,PLAN_B,M,39,29/10/2021,15,9,680400.3167
9101,TERM_1,PLAN_A,F,20,12/10/2024,15,51,393890.9106
9102,TERM_2,PLAN_A,M,29,15/10/2021,10,92,248258.9011
9103,TERM_2,PLAN_A,F,56,04/01/2010,20,5,206069.7463
9104,TERM_1,PLAN_A,F,35,07/06/2023,20,65,478327.888
9105,TERM_1,PLAN_B,M,55,15/07/2014,20,98,44336.86384
9106,TERM_1,PLAN_B,F,21,28/10/2010,10,76,339358.8836
9107,TERM_2,PLAN_A,F,41,19/11/2022,15,85,561928.538
9108,TERM_1,PLAN_A,F,40,16/07/2013,20,40,522052.7102
9109,TERM_1,PLAN_B,F,24,10/02/2015,15,2,939764.1012
9110,TERM_1,PLAN_B,M,21,21/11/2015,10,65,966439.18
9111,TERM_1,PLAN_A,F,40,23/06/2022,20,34,511658.5293
9112,TERM_1,PLAN_A,F,41,11/11/2024,20,57,817371.5023
9113,TERM_2,PLAN_A,M,52,24/05/2015,20,25,565312.3071
9114,TERM_2,PLAN_B,M,37,11/08/2024,15,82,488391.4403
9115,TERM_1,PLAN_B,M,28,21/02/2010,15,31,943948.5167
9116,TERM_2,PLAN_A,M,23,08/09/2024,15,58,449848.7214
9117,TERM_1,PLAN_A,F,48,21/03/2019,20,0,785026.3031
9118,TERM_1,PLAN_A,F,54,28/03/2018,10,28,659689.0963
9119,TERM_2,PLAN_A,M,45,09/11/2023,10,43,983901.403
9120,TERM_2,PLAN_B,F,37,29/05/2017,20,88,608160.6207
9121,TERM_2,PLAN_B,F,56,27/09/2020,20,72,649508.0252
9122,TERM_2,PLAN_A,F,36,30/08/2021,10,94,849004.1056
9123,TERM_2,PLAN_A,F,25,14/05/2023,20,70,318422.4419
9124,TERM_2,PLAN_B,M,30,20/06/2015,20,54,559208.3237
9125,TERM_2,PLAN_A,F,41,01/10/2016,15,61,850876.8894
9126,TERM_2,PLAN_B,M,27,04/08/2014,15,67,722475.886
9127,TERM_2,PLAN_A,F,23,10/02/2021,10,23,390893.1854
9128,TERM_2,PLAN_A,M,45,08/01/2010,15,43,676982.3347
9129,TERM_2,PLAN_A,F,52,02/03/2011,20,53,843706.9137
9130,TERM_1,PLAN_B,F,33,26/01/2022,10,52,437177.3591
9131,TERM_2,PLAN_A,M,36,21/01/2022,15,37,100796.9072
9132,TERM_2,PLAN_A,F,30,17/01/2024,15,73,13583.73602
9133,TERM_2,PLAN_B,M,31,18/01/2020,10,97,670866.917
9134,TERM_2,PLAN_B,F,22,14/11/2022,15,93,47628.8381
9135,TERM_2,PLAN_A,M,54,18/06/2016,20,45,980118.6463
9136,TERM_1,PLAN_A,M,44,30/01/2012,15,0,712284.0839
9137,TERM_1,PLAN_A,M,35,13/11/2011,20,37,795092.8697
9138,TERM_2,PLAN_B,F,22,07/08/2019,15,88,961397.2403
9139,TERM_1,PLAN_A,M,55,03/05/2017,15,47,259269.4846
9140,TERM_1,PLAN_B,M,58,08/04/2015,10,10,619145.6921
9141,TERM_2,PLAN_A,F,20,13/01/2016,15,80,432211.0399
9142,TERM_2,PLAN_B,M,42,25/06/2017,15,34,257061.1498
9143,TERM_1,PLAN_B,M,43,11/02/2014,15,31,49826.57828
9144,TERM_2,PLAN_B,M,25,22/10/2016,15,25,575828.524
9145,TERM_2,PLAN_A,M,59,14/05/2021,10,31,280133.5454
9146,TERM_2,PLAN_A,F,26,23/02/2022,15,44,706173.5261
9147,TERM_1,PLAN_A,F,30,09/10/2016,10,56,851719.3904
9148,TERM_1,PLAN_A,F,27,02/07/2012,10,43,273463.0626
9149,TERM_1,PLAN_A,F,35,24/12/2020,10,75,721610.3202
9150,TERM_1,PLAN_A,M,52,15/05/2015,20,53,851060.0227
9151,TERM_1,PLAN_B,F,51,16/08/2014,10,41,668959.2338
9152,TERM_1,PLAN_A,M,54,17/08/2024,15,88,644684.6914
9153,TERM_1,PLAN_A,F,58,12/05/2021,20,84,344855.9128
9154,TERM_1,PLAN_A,M,33,14/04/2021,20,60,178097.5295
9155,TERM_1,PLAN_B,F,37,23/12/2010,15,18,890054.8798
9156,TERM_2,PLAN_B,M,34,20/02/2020,10,92,10267.67655
9157,TERM_2,PLAN_B,F,21,12/05/2022,20,96,684492.6545
9158,TERM_2,PLAN_B,M,47,16/10/2011,20,94,747025.8109
9159,TERM_2,PLAN_B,F,38,08/05/2024,15,89,837286.8052
9160,TERM_2,PLAN_A,M,33,07/03/2017,15,50,330148.248
9161,TERM_2,PLAN_B,F,40,23/03/2014,20,31,520005.0089
9162,TERM_2,PLAN_A,F,40,11/04/2016,15,13,719609.3346
9163,TERM_2,PLAN_A,M,33,17/10/2021,20,100,293784.8633
9164,TERM_1,PLAN_A,F,30,26/09/2012,20,9,216914.6913
9165,TERM_1,PLAN_B,F,45,21/05/2019,10,8,884268.7135
9166,TERM_2,PLAN_B,F,42,09/12/2023,15,26,761565.702
9167,TERM_2,PLAN_B,M,57,27/10/2021,15,55,580166.2616
9168,TERM_1,PLAN_A,M,25,19/06/2010,20,67,731328.8399
9169,TERM_2,PLAN_B,F,26,09/09/2016,15,31,67375.51754
9170,TERM_1,PLAN_A,F,46,16/05/2024,20,33,745150.0274
9171,TERM_2,PLAN_A,F,35,31/12/2012,20,37,282608.0679
9172,TERM_1,PLAN_A,M,59,05/07/2013,15,70,233642.3106
9173,TERM_2,PLAN_A,F,22,15/01/2023,10,23,148319.1451
9174,TERM_1,PLAN_A,F,27,22/04/2020,20,40,928296.0631
9175,TERM_1,PLAN_A,F,28,28/11/2022,10,62,705121.7332
9176,TERM_1,PLAN_B,M,21,17/03/2015,15,29,546697.9745
9177,TERM_1,PLAN_B,M,47,27/10/2012,15,26,460275.5718
9178,TERM_1,PLAN_A,F,40,26/08/2016,15,88,76667.87563
9179,TERM_2,PLAN_A,F,57,15/01/2012,20,28,532525.2239
9180,TERM_1,PLAN_B,M,53,30/06/2019,10,37,823663.5376
9181,TERM_1,PLAN_A,M,49,25/10/2013,20,83,565171.6501
9182,TERM_2,PLAN_B,M,34,21/01/2024,20,1,832747.3252
9183,TERM_2,PLAN_B,F,32,22/06/2015,10,93,919858.3126
9184,TERM_1,PLAN_B,F,32,19/07/2012,20,100,747798.6937
9185,TERM_2,PLAN_A,F,59,12/05/2019,15,64,260493.5615
9186,TERM_1,PLAN_A,M,29,18/05/2017,10,88,241039.6664
9187,TERM_2,PLAN_B,M,31,02/03/2023,15,17,959407.618
9188,TERM_2,PLAN_A,M,49,21/07/2017,10,90,391877.5212
9189,TERM_1,PLAN_B,F,44,20/05/2018,10,32,478244.1709
9190,TERM_1,PLAN_A,F,39,12/05/2022,15,10,960562.7588
9191,TERM_1,PLAN_B,F,22,26/12/2013,20,35,421920.533
9192,TERM_1,PLAN_B,M,50,26/11/2013,20,41,166835.0241
9193,TERM_2,PLAN_B,F,42,24/01/2016,10,55,235680.3992
9194,TERM_2,PLAN_A,F,58,16/12/2023,20,37,932750.2057
9195,TERM_2,PLAN_B,F,39,05/07/2021,15,91,992333.1464
9196,TERM_2,PLAN_A,F,41,22/03/2019,15,37,321479.5177
9197,TERM_2,PLAN_A,F,48,11/06/2011,20,39,663918.0792
9198,TERM_1,PLAN_A,M,53,09/06/2022,15,70,643801.4809
9199,TERM_2,PLAN_A,M,41,14/10/2011,10,6,937473.9684
9200,TERM_1,PLAN_B,F,54,11/02/2023,20,98,73797.86123
9201,TERM_1,PLAN_B,M,27,20/03/2013,15,78,375424.7896
9202,TERM_1,PLAN_B,M,44,24/12/2015,20,21,202869.8073
9203,TERM_1,PLAN_A,M,37,26/05/2010,10,30,32645.58471
9204,TERM_1,PLAN_A,F,38,31/03/2010,10,4,248569.1063
9205,TERM_2,PLAN_A,M,23,16/03/2017,20,52,129978.9411
9206,TERM_2,PLAN_B,M,52,08/09/2010,20,40,450097.57
9207,TERM_2,PLAN_B,M,36,22/05/2013,20,24,377096.8143
9208,TERM_2,PLAN_A,M,36,01/09/2024,15,15,25084.71817
9209,TERM_2,PLAN_B,F,36,31/01/2024,15,84,690352.4623
9210,TERM_2,PLAN_B,F,50,14/05/2014,15,30,132646.4032
9211,TERM_2,PLAN_B,F,39,22/08/2011,15,59,903217.3704
9212,TERM_1,PLAN_B,F,54,26/05/2013,20,85,66337.67912
9213,TERM_2,PLAN_B,M,54,10/06/2013,20,93,394271.5768
9214,TERM_2,PLAN_B,M,44,03/03/2023,20,10,748371.0216
9215,TERM_2,PLAN_B,F,22,17/05/2019,15,32,524824.5079
9216,TERM_1,PLAN_A,F,50,16/01/2010,10,99,280305.8625
9217,TERM_2,PLAN_B,F,40,03/04/2020,20,77,527052.8738
9218,TERM_1,PLAN_B,M,27,17/10/2010,10,67,46558.27015
9219,TERM_2,PLAN_A,M,24,15/02/2014,20,39,809585.3746
9220,TERM_1,PLAN_A,F,29,18/09/2011,10,97,429751.6339
9221,TERM_1,PLAN_A,F,25,16/01/2019,10,90,461208.6076
9222,TERM_2,PLAN_B,M,59,16/03/2014,15,88,708296.3397
9223,TERM_2,PLAN_A,F,46,19/10/2024,10,72,514680.1115
9224,TERM_2,PLAN_A,M,47,27/01/2016,10,22,674521.1873
9225,TERM_1,PLAN_A,F,20,03/10/2013,20,35,30113.78704
9226,TERM_1,PLAN_A,F,38,10/11/2015,15,76,458579.1743
9227,TERM_2,PLAN_B,M,22,19/10/2024,10,34,423569.417
9228,TERM_2,PLAN_B,M,50,30/10/2019,10,57,966166.1682
9229,TERM_2,PLAN_B,F,27,04/07/2014,20,12,273790.7171
9230,TERM_1,PLAN_A,M,24,19/05/2013,20,61,815192.6249
9231,TERM_2,PLAN_A,F,26,11/07/2021,10,70,941352.0192
9232,TERM_1,PLAN_B,F,23,19/04/2011,20,12,184414.7401
9233,TERM_1,PLAN_B,F,50,04/10/2013,15,12,823633.5553
9234,TERM_2,PLAN_A,M,59,30/04/2016,20,16,786446.8155
9235,TERM_2,PLAN_B,F,35,01/07/2011,15,90,627816.1511
9236,TERM_2,PLAN_B,M,23,11/06/2021,10,18,792568.9047
9237,TERM_2,PLAN_B,M,58,21/03/2017,15,19,680772.6598
9238,TERM_1,PLAN_B,M,59,19/12/2013,15,51,373212.1359
9239,TERM_1,PLAN_B,F,49,19/02/2021,15,96,719481.1642
9240,TERM_2,PLAN_A,F,28,01/07/2022,10,32,503263.1264
9241,TERM_1,PLAN_B,F,33,17/04/2018,15,9,671480.9381
9242,TERM_1,PLAN_A,M,49,21/12/2020,10,24,214540.9319
9243,TERM_1,PLAN_A,M,20,07/07/2020,20,42,121681.8278
9244,TERM_2,PLAN_B,M,50,27/08/2014,10,7,732914.4154
9245,TERM_1,PLAN_B,F,30,22/03/2015,15,9,660883.3604
9246,TERM_2,PLAN_A,M,22,09/01/2021,20,70,681891.4254
9247,TERM_1,PLAN_A,F,48,08/11/2018,20,70,351268.13
9248,TERM_2,PLAN_B,M,42,10/10/2011,10,49,246079.547
9249,TERM_2,PLAN_A,F,48,10/02/2011,15,68,126592.6168
9250,TERM_2,PLAN_A,F,44,10/08/2014,20,35,328852.3083
9251,TERM_2,PLAN_A,M,37,08/10/2012,15,88,744134.6217
9252,TERM_2,PLAN_A,M,53,24/03/2010,20,66,956030.6928
9253,TERM_1,PLAN_B,F,51,22/03/2024,20,97,228959.4651
9254,TERM_1,PLAN_A,F,46,19/01/2021,15,75,420450.7015
9255,TERM_2,PLAN_B,M,23,07/01/2020,20,90,707102.3374
9256,TERM_2,PLAN_B,M,57,29/06/2010,15,39,446556.4902
9257,TERM_1,PLAN_B,M,50,08/12/2015,10,21,711658.4347
9258,TERM_2,PLAN_A,M,28,14/12/2016,20,99,678030.9168
9259,TERM_1,PLAN_A,F,27,29/05/2017,15,22,289007.3538
9260,TERM_2,PLAN_B,M,46,09/01/2021,20,14,62794.93315
9261,TERM_2,PLAN_B,F,41,20/07/2021,10,69,382048.5429
9262,TERM_1,PLAN_A,M,26,16/05/2014,10,57,435630.1639
9263,TERM_2,PLAN_A,F,30,08/09/2010,20,61,266420.9545
9264,TERM_1,PLAN_B,F,34,07/09/2017,10,40,363600.9836
9265,TERM_2,PLAN_A,M,21,26/02/2023,10,1,329165.87
9266,TERM_2,PLAN_B,F,53,24/12/2021,10,57,210945.3808
9267,TERM_2,PLAN_A,M,47,29/09/2011,20,2,120580.8823
9268,TERM_2,PLAN_A,F,28,27/10/2011,15,33,269180.3737
9269,TERM_1,PLAN_A,M,55,07/02/2015,10,24,322279.9523
9270,TERM_2,PLAN_A,F,40,26/06/2016,15,100,755547.6722
9271,TERM_2,PLAN_B,M,59,07/04/2024,10,53,645972.2843
9272,TERM_2,PLAN_B,F,26,25/05/2014,10,54,212193.478
9273,TERM_2,PLAN_A,F,58,11/10/2020,20,70,346734.8362
9274,TERM_1,PLAN_B,M,27,22/11/2017,20,57,240145.1717
9275,TERM_1,PLAN_B,M,54,10/01/2023,20,90,483706.526
9276,TERM_1,PLAN_B,F,34,12/05/2023,15,34,583422.889
9277,TERM_1,PLAN_A,M,21,22/09/2023,10,79,271139.4306
9278,TERM_2,PLAN_A,F,34,08/10/2019,20,90,959019.3336
9279,TERM_1,PLAN_A,M,47,18/01/2012,15,84,730717.0421
9280,TERM_2,PLAN_A,M,55,04/02/2019,10,98,625034.2038
9281,TERM_1,PLAN_A,M,25,16/04/2018,15,98,192255.4743
9282,TERM_1,PLAN_A,M,30,25/12/2021,15,68,530975.8118
9283,TERM_2,PLAN_B,M,39,10/07/2017,20,74,299003.3158
9284,TERM_1,PLAN_B,F,46,18/05/2016,15,71,56533.81519
9285,TERM_1,PLAN_B,F,26,13/12/2021,20,91,550080.0984
9286,TERM_2,PLAN_A,M,54,13/05/2020,15,91,477964.1842
9287,TERM_1,PLAN_A,F,27,18/01/2019,20,7,707030.5905
9288,TERM_2,PLAN_A,F,51,20/05/2016,15,44,674707.46
9289,TERM_1,PLAN_B,F,53,29/05/2011,20,18,397390.0597
9290,TERM_2,PLAN_A,M,31,02/02/2013,10,93,726468.3422
9291,TERM_2,PLAN_A,F,51,31/03/2018,10,44,854496.0009
9292,TERM_1,PLAN_B,M,25,12/07/2011,15,32,894107.1604
9293,TERM_1,PLAN_A,F,29,23/06/2024,15,15,142677.083
9294,TERM_2,PLAN_A,F,27,25/10/2015,15,23,967410.9644
9295,TERM_1,PLAN_A,F,40,18/06/2019,10,47,386604.9649
9296,TERM_1,PLAN_A,F,24,22/08/2010,20,90,20177.80087
9297,TERM_2,PLAN_A,M,54,24/05/2023,20,96,293772.9762
9298,TERM_2,PLAN_B,M,58,12/05/2018,10,70,524670.6262
9299,TERM_2,PLAN_B,F,27,03/08/2012,15,56,789756.7262
9300,TERM_1,PLAN_A,M,29,23/11/2014,10,45,341719.7519
9301,TERM_2,PLAN_A,M,36,10/02/2023,10,14,981538.2137
9302,TERM_1,PLAN_B,F,33,07/04/2022,20,58,513868.3232
9303,TERM_1,PLAN_B,F,39,11/01/2017,20,6,162675.368
9304,TERM_1,PLAN_B,M,35,18/08/2021,15,52,318340.7454
9305,TERM_1,PLAN_B,M,55,02/07/2021,15,90,964652.2971
9306,TERM_2,PLAN_A,M,51,09/09/2020,20,65,478566.3847
9307,TERM_2,PLAN_A,M,22,22/07/2017,15,66,633564.8221
9308,TERM_1,PLAN_B,M,55,24/05/2021,15,75,912992.1377
9309,TERM_1,PLAN_B,M,32,16/04/2024,20,23,848447.1693
9310,TERM_2,PLAN_B,M,30,23/08/2018,20,32,804116.9111
9311,TERM_1,PLAN_A,M,37,12/03/2011,10,91,266689.0017
9312,TERM_2,PLAN_A,F,52,13/03/2013,10,78,709206.1384
9313,TERM_2,PLAN_B,M,32,10/09/2015,10,46,123353.234
9314,TERM_2,PLAN_B,F,33,09/09/2020,20,69,93731.82774
9315,TERM_2,PLAN_A,M,38,02/07/2016,15,95,853779.461
9316,TERM_2,PLAN_B,F,20,03/06/2017,15,53,862103.1887
9317,TERM_2,PLAN_A,F,47,08/02/2019,15,29,379120.0327
9318,TERM_1,PLAN_A,M,50,26/05/2021,10,65,558875.1507
9319,TERM_2,PLAN_A,F,45,02/03/2020,20,8,381553.4766
9320,TERM_2,PLAN_B,F,36,09/01/2020,10,97,749874.5154
9321,TERM_2,PLAN_A,F,59,28/01/2014,10,59,56514.9027
9322,TERM_2,PLAN_B,M,27,24/01/2017,10,36,759161.3745
9323,TERM_2,PLAN_B,F,44,07/05/2023,20,88,445325.621
9324,TERM_1,PLAN_A,M,52,10/01/2023,15,79,41461.82967
9325,TERM_2,PLAN_B,F,47,14/12/2018,20,84,189347.7662
9326,TERM_2,PLAN_B,M,20,24/10/2024,10,3,681834.8816
9327,TERM_1,PLAN_A,F,45,20/01/2014,10,39,61630.58421
9328,TERM_2,PLAN_B,M,39,21/06/2014,10,55,722450.8667
9329,TERM_2,PLAN_A,M,49,09/10/2014,10,78,909409.056
9330,TERM_1,PLAN_A,M,27,10/01/2018,15,22,791532.8212
9331,TERM_1,PLAN_A,M,45,08/02/2012,20,76,848259.5057
9332,TERM_2,PLAN_A,M,53,27/02/2011,15,79,689228.875
9333,TERM_1,PLAN_B,M,51,03/11/2015,10,6,658943.9437
9334,TERM_2,PLAN_B,F,51,16/11/2010,10,40,880059.9754
9335,TERM_1,PLAN_A,M,54,14/04/2017,20,9,805489.7218
9336,TERM_2,PLAN_A,M,48,25/01/2022,15,61,849654.7158
9337,TERM_2,PLAN_B,M,34,26/08/2012,10,4,465685.0122
9338,TERM_2,PLAN_B,F,40,14/09/2011,15,78,544130.0572
9339,TERM_2,PLAN_B,M,56,03/08/2012,10,16,108076.9701
9340,TERM_2,PLAN_B,M,32,19/05/2013,10,96,867232.5808
9341,TERM_2,PLAN_B,F,27,04/10/2011,10,6,607754.9757
9342,TERM_2,PLAN_B,F,34,10/12/2018,15,3,313766.0473
9343,TERM_1,PLAN_A,M,36,27/09/2014,10,82,526109.9061
9344,TERM_1,PLAN_B,M,33,24/11/2016,10,88,72994.91798
9345,TERM_2,PLAN_B,M,25,31/01/2016,10,59,881291.2293
9346,TERM_2,PLAN_B,F,52,23/04/2017,15,79,698054.9884
9347,TERM_1,PLAN_A,M,51,22/12/2010,10,15,646658.7658
9348,TERM_2,PLAN_A,M,32,12/04/2011,15,21,791299.3125
9349,TERM_1,PLAN_B,M,49,10/03/2019,10,48,34984.54367
9350,TERM_1,PLAN_B,M,31,29/07/2016,15,11,976199.4421
9351,TERM_2,PLAN_A,F,54,18/11/2016,15,29,928575.4913
9352,TERM_1,PLAN_B,M,55,11/03/2010,20,51,620617.8732
9353,TERM_2,PLAN_A,M,23,08/02/2017,20,46,162785.9146
9354,TERM_1,PLAN_A,M,48,28/02/2023,20,20,812679.7634
9355,TERM_2,PLAN_A,M,32,25/12/2013,10,9,568840.9726
9356,TERM_1,PLAN_B,F,33,18/03/2019,10,59,299684.3919
9357,TERM_2,PLAN_B,M,43,25/11/2013,10,45,680532.5894
9358,TERM_1,PLAN_A,M,25,01/06/2014,20,45,690614.0797
9359,TERM_2,PLAN_A,M,20,26/04/2014,20,17,93770.45853
9360,TERM_2,PLAN_A,M,39,21/02/2020,15,23,518210.3137
9361,TERM_1,PLAN_B,M,30,12/04/2019,10,32,228809.2469
9362,TERM_1,PLAN_B,M,39,30/06/2016,10,17,171446.0675
9363,TERM_2,PLAN_B,F,55,17/10/2018,10,99,365974.9117
9364,TERM_1,PLAN_B,M,25,25/03/2011,20,49,742667.8065
9365,TERM_2,PLAN_A,M,47,13/01/2017,20,34,255733.3852
9366,TERM_1,PLAN_B,M,20,26/04/2018,20,23,647407.3175
9367,TERM_1,PLAN_B,M,46,06/06/2017,20,5,332946.6724
9368,TERM_2,PLAN_B,M,37,19/09/2014,15,41,759478.7592
9369,TERM_1,PLAN_B,F,43,20/06/2013,20,31,649772.4322
9370,TERM_1,PLAN_B,F,23,16/04/2020,20,95,525163.7016
9371,TERM_1,PLAN_A,F,51,02/05/2023,10,73,827237.2894
9372,TERM_2,PLAN_A,M,36,12/05/2014,10,85,116365.0117
9373,TERM_2,PLAN_A,F,48,26/05/2013,15,100,498620.0739
9374,TERM_2,PLAN_A,F,20,12/05/2012,15,95,344846.5975
9375,TERM_1,PLAN_A,F,49,22/12/2018,20,96,579042.2177
9376,TERM_2,PLAN_A,M,46,14/02/2011,15,6,53435.38739
9377,TERM_2,PLAN_A,F,26,12/08/2023,10,8,828434.7222
9378,TERM_1,PLAN_A,M,54,20/03/2016,20,20,870040.0224
9379,TERM_2,PLAN_A,M,59,11/08/2018,10,88,122620.1405
9380,TERM_1,PLAN_A,M,49,09/01/2012,20,43,252915.3494
9381,TERM_1,PLAN_A,M,25,28/09/2018,15,48,547360.0251
9382,TERM_2,PLAN_B,M,36,24/06/2019,10,89,794901.0332
9383,TERM_2,PLAN_A,M,51,05/05/2021,20,54,951820.9818
9384,TERM_1,PLAN_B,M,43,15/09/2019,20,36,945204.1549
9385,TERM_1,PLAN_B,M,20,05/11/2010,15,81,619455.7005
9386,TERM_1,PLAN_A,M,22,28/06/2024,20,94,988187.0124
9387,TERM_2,PLAN_B,F,35,30/12/2022,10,91,52724.93647
9388,TERM_2,PLAN_A,M,37,23/11/2022,20,87,317035.1888
9389,TERM_2,PLAN_A,F,55,08/08/2013,20,52,932509.3708
9390,TERM_1,PLAN_B,M,52,28/10/2012,15,77,214956.8271
9391,TERM_2,PLAN_A,F,28,26/04/2010,20,30,428421.1337
9392,TERM_2,PLAN_B,F,53,26/11/2015,10,2,45125.31092
9393,TERM_2,PLAN_B,M,46,22/04/2011,15,25,242136.4133
9394,TERM_2,PLAN_B,F,21,26/01/2015,20,84,356718.3009
9395,TERM_2,PLAN_B,F,32,29/05/2024,15,28,784330.244
9396,TERM_1,PLAN_A,F,31,05/04/2013,15,85,292085.0538
9397,TERM_1,PLAN_B,M,23,29/01/2020,10,77,863990.7183
9398,TERM_1,PLAN_A,F,45,28/06/2022,10,80,679199.9867
9399,TERM_1,PLAN_A,F,49,18/08/2023,10,44,689497.812
9400,TERM_1,PLAN_B,F,39,24/03/2019,15,62,922476.1411
9401,TERM_1,PLAN_B,M,33,01/07/2021,20,0,975989.2319
9402,TERM_1,PLAN_A,F,56,15/03/2019,20,80,798595.5394
9403,TERM_2,PLAN_A,F,56,06/01/2011,15,68,792471.402
9404,TERM_1,PLAN_A,F,23,07/07/2018,15,29,42970.1164
9405,TERM_2,PLAN_B,F,34,11/12/2015,15,72,939380.8827
9406,TERM_1,PLAN_B,M,33,05/02/2018,20,76,112841.924
9407,TERM_1,PLAN_A,M,23,27/09/2020,20,61,428387.3233
9408,TERM_2,PLAN_A,F,54,06/11/2021,20,45,507414.5246
9409,TERM_1,PLAN_A,F,21,02/12/2021,15,48,330228.195
9410,TERM_2,PLAN_A,F,22,06/03/2012,15,29,18181.94382
9411,TERM_1,PLAN_B,F,31,03/08/2017,20,36,881627.0786
9412,TERM_1,PLAN_A,F,31,01/01/2017,20,72,984745.2337
9413,TERM_1,PLAN_A,F,38,10/09/2013,20,2,147348.1932
9414,TERM_1,PLAN_A,M,32,29/11/2021,10,44,37017.51329
9415,TERM_2,PLAN_A,M,52,13/01/2014,15,72,794816.9216
9416,TERM_1,PLAN_A,F,55,14/12/2019,20,86,621859.1182
9417,TERM_1,PLAN_B,M,25,02/12/2022,15,33,145242.7339
9418,TERM_2,PLAN_A,M,51,07/09/2022,15,75,429174.8374
9419,TERM_2,PLAN_A,M,27,04/05/2018,10,81,684159.3359
9420,TERM_1,PLAN_A,M,43,11/05/2020,20,95,350251.7894
9421,TERM_2,PLAN_B,F,36,08/11/2010,15,32,831882.6764
9422,TERM_1,PLAN_B,F,52,06/12/2013,20,78,432546.9606
9423,TERM_2,PLAN_B,F,28,07/11/2012,20,48,49344.88598
9424,TERM_1,PLAN_A,M,22,17/09/2015,20,65,118113.2512
9425,TERM_2,PLAN_A,M,42,25/09/2023,20,52,755463.584
9426,TERM_2,PLAN_A,F,35,23/07/2022,20,53,963205.7886
9427,TERM_1,PLAN_B,M,29,12/10/2010,10,47,388468.9383
9428,TERM_2,PLAN_B,M,20,24/03/2022,20,36,807446.6292
9429,TERM_2,PLAN_B,M,46,23/04/2012,10,24,173916.1149
9430,TERM_2,PLAN_B,F,44,16/02/2019,15,51,496029.6694
9431,TERM_1,PLAN_B,M,54,10/10/2023,10,39,405786.1478
9432,TERM_2,PLAN_A,M,24,21/11/2021,15,82,223776.6599
9433,TERM_2,PLAN_B,F,55,17/03/2015,15,21,362975.1128
9434,TERM_1,PLAN_B,F,50,01/11/2011,15,62,89413.13945
