point_id,sum_assured,age_at_entry,term_y,smoker_status,shape,annual_premium,init_pols_if,extra_mortality,sex
9145,668932.0383,21,20,S,level,1,1,0,M
9146,488889.1038,35,10,N,decreasing,1,1,0,F
9147,507486.5425,58,10,N,level,1,1,0,M
9148,833890.968,46,20,S,level,1,1,0,M
9149,463186.2394,27,15,N,decreasing,1,1,0,F
9150,180462.9707,56,20,N,level,1,1,0,F
9151,506266.7951,35,20,S,level,1,1,0,F
9152,471467.7103,57,10,N,decreasing,1,1,0,F
9153,666190.1533,57,15,N,level,1,1,0,M
9154,84043.25198,46,10,S,level,1,1,0,M
9155,314667.4018,43,20,N,decreasing,1,1,0,F
9156,243867.0282,33,15,N,level,1,1,0,F
9157,59279.33576,33,10,S,level,1,1,0,F
9158,416907.0034,42,10,N,decreasing,1,1,0,M
9159,436091.2108,31,15,N,level,1,1,0,M
9160,901900.8322,20,20,S,level,1,1,0,M
9161,576410.5482,40,15,N,decreasing,1,1,0,F
9162,801821.0713,25,10,N,level,1,1,0,M
9163,112094.331,40,20,S,level,1,1,0,M
9164,762958.0521,21,20,N,decreasing,1,1,0,F
9165,257663.8326,40,10,N,level,1,1,0,M
9166,783915.4304,35,20,S,level,1,1,0,M
9167,148381.4767,50,10,N,decreasing,1,1,0,M
9168,100518.8277,26,20,N,level,1,1,0,F
9169,849960.0526,20,20,S,level,1,1,0,M
9170,491837.2373,54,10,N,decreasing,1,1,0,F
9171,437867.9486,21,15,N,level,1,1,0,F
9172,274282.1447,47,15,S,level,1,1,0,M
9173,559556.2882,28,20,N,decreasing,1,1,0,M
9174,516106.5978,30,10,N,level,1,1,0,F
9175,184654.0532,27,10,S,level,1,1,0,F
9176,758974.1406,58,15,N,decreasing,1,1,0,F
9177,877903.8896,34,20,N,level,1,1,0,F
9178,342050.9411,24,10,S,level,1,1,0,M
9179,578229.1921,29,20,N,decreasing,1,1,0,M
9180,698384.6854,33,10,N,level,1,1,0,M
9181,759008.0193,55,20,S,level,1,1,0,M
9182,105968.5386,28,10,N,decreasing,1,1,0,M
9183,679947.3771,43,15,N,level,1,1,0,M
9184,404230.0775,45,15,S,level,1,1,0,F
9185,954418.1898,51,15,N,decreasing,1,1,0,M
9186,906251.5992,33,10,N,level,1,1,0,F
9187,215439.0938,39,10,S,level,1,1,0,M
9188,83309.92881,22,15,N,decreasing,1,1,0,F
9189,570489.049,49,15,N,level,1,1,0,F
9190,50909.40114,40,10,S,level,1,1,0,M
9191,622025.5299,42,20,N,decreasing,1,1,0,M
9192,881620.6556,22,10,N,level,1,1,0,F
9193,703182.2793,49,15,S,level,1,1,0,F
9194,195626.8501,42,20,N,decreasing,1,1,0,F
9195,889887.1106,47,20,N,level,1,1,0,F
9196,943815.9126,32,10,S,level,1,1,0,M
9197,141205.1602,54,15,N,decreasing,1,1,0,F
9198,878420.5746,47,15,N,level,1,1,0,M
9199,796672.9185,30,15,S,level,1,1,0,F
9200,12616.19224,23,20,N,decreasing,1,1,0,F
9201,378680.0369,20,15,N,level,1,1,0,F
9202,379622.8503,26,15,S,level,1,1,0,M
9203,581870.9958,41,10,N,decreasing,1,1,0,M
9204,870992.2198,23,15,N,level,1,1,0,M
9205,734412.2748,57,15,S,level,1,1,0,F
9206,69798.55695,54,10,N,decreasing,1,1,0,F
9207,743452.7577,33,10,N,level,1,1,0,F
9208,143055.1538,25,20,S,level,1,1,0,M
9209,372021.1184,29,10,N,decreasing,1,1,0,F
9210,510865.1988,43,20,N,level,1,1,0,M
9211,211930.183,23,10,S,level,1,1,0,M
9212,300609.0637,26,10,N,decreasing,1,1,0,F
9213,752561.1028,50,15,N,level,1,1,0,F
9214,716114.1514,31,15,S,level,1,1,0,M
9215,707105.5899,35,10,N,decreasing,1,1,0,M
9216,235909.6013,52,20,N,level,1,1,0,F
9217,46580.58812,38,20,S,level,1,1,0,M
9218,159971.4413,27,10,N,decreasing,1,1,0,F
9219,219729.1366,47,10,N,level,1,1,0,M
9220,734525.1939,46,20,S,level,1,1,0,F
9221,262581.5481,44,10,N,decreasing,1,1,0,M
9222,867801.3948,34,15,N,level,1,1,0,F
9223,578510.9596,23,10,S,level,1,1,0,F
9224,756679.304,29,15,N,decreasing,1,1,0,F
9225,206120.8047,49,10,N,level,1,1,0,F
9226,742335.7733,52,10,S,level,1,1,0,F
9227,480763.3281,52,15,N,decreasing,1,1,0,M
9228,784158.4627,41,15,N,level,1,1,0,F
9229,183567.7844,34,10,S,level,1,1,0,F
9230,794827.8616,54,10,N,decreasing,1,1,0,M
9231,55099.03356,29,15,N,level,1,1,0,M
9232,871223.7311,43,10,S,level,1,1,0,M
9233,889529.3562,47,10,N,decreasing,1,1,0,F
9234,274219.8654,40,20,N,level,1,1,0,M
9235,747538.1022,26,20,S,level,1,1,0,F
9236,250480.3204,42,15,N,decreasing,1,1,0,M
9237,832377.2841,28,20,N,level,1,1,0,F
9238,356301.2062,28,15,S,level,1,1,0,F
9239,28448.6776,27,10,N,decreasing,1,1,0,F
9240,775766.3595,41,15,N,level,1,1,0,M
9241,900594.9313,48,15,S,level,1,1,0,F
9242,710612.5224,50,10,N,decreasing,1,1,0,M
9243,459107.0495,56,15,N,level,1,1,0,F
9244,565004.1559,48,15,S,level,1,1,0,F
9245,198701.9853,27,20,N,decreasing,1,1,0,F
9246,150328.687,46,15,N,level,1,1,0,F
9247,162062.7046,23,20,S,level,1,1,0,F
9248,136791.6901,28,10,N,decreasing,1,1,0,M
9249,681923.1968,52,10,N,level,1,1,0,M
9250,774173.6326,49,15,S,level,1,1,0,M
9251,922141.3052,27,20,N,decreasing,1,1,0,F
9252,875873.4148,46,10,N,level,1,1,0,M
9253,604145.7068,39,15,S,level,1,1,0,F
9254,991341.9845,54,10,N,decreasing,1,1,0,F
9255,637667.9932,36,15,N,level,1,1,0,M
9256,863971.9245,36,15,S,level,1,1,0,M
9257,676414.5179,50,10,N,decreasing,1,1,0,M
9258,242076.437,40,10,N,level,1,1,0,M
9259,486500.8904,30,20,S,level,1,1,0,F
9260,417462.8427,28,20,N,decreasing,1,1,0,F
9261,159377.6902,48,20,N,level,1,1,0,F
9262,463574.5244,35,20,S,level,1,1,0,F
9263,744927.0551,57,15,N,decreasing,1,1,0,M
9264,315587.0426,54,20,N,level,1,1,0,M
9265,231455.5979,40,20,S,level,1,1,0,M
9266,45764.2224,55,15,N,decreasing,1,1,0,F
9267,210827.5456,49,10,N,level,1,1,0,M
9268,472508.6429,40,10,S,level,1,1,0,F
9269,853760.4703,40,20,N,decreasing,1,1,0,M
9270,797370.7055,50,10,N,level,1,1,0,F
9271,819021.9104,25,15,S,level,1,1,0,F
9272,790405.0763,47,15,N,decreasing,1,1,0,M
9273,52958.9106,48,10,N,level,1,1,0,F
9274,740752.2371,41,15,S,level,1,1,0,F
9275,774545.3422,28,10,N,decreasing,1,1,0,F
9276,378437.373,28,15,N,level,1,1,0,M
9277,645402.8431,27,20,S,level,1,1,0,M
9278,238641.905,22,10,N,decreasing,1,1,0,M
9279,44732.44709,32,20,N,level,1,1,0,M
9280,945210.2518,51,10,S,level,1,1,0,M
9281,476877.4667,56,20,N,decreasing,1,1,0,M
9282,526781.1975,58,20,N,level,1,1,0,F
9283,155466.2932,58,10,S,level,1,1,0,F
9284,744698.0373,26,15,N,decreasing,1,1,0,F
9285,305781.7149,22,10,N,level,1,1,0,M
9286,74702.25261,34,15,S,level,1,1,0,F
9287,199774.9041,21,20,N,decreasing,1,1,0,M
9288,899877.9375,45,20,N,level,1,1,0,M
9289,189295.7456,29,10,S,level,1,1,0,F
9290,984933.2126,50,20,N,decreasing,1,1,0,F
9291,876486.7394,33,20,N,level,1,1,0,M
9292,171632.8537,43,15,S,level,1,1,0,F
9293,752146.4478,23,15,N,decreasing,1,1,0,M
9294,669155.2644,23,10,N,level,1,1,0,M
9295,208041.3349,38,10,S,level,1,1,0,M
9296,159696.3805,22,20,N,decreasing,1,1,0,M
9297,833885.0663,46,20,N,level,1,1,0,F
9298,731286.2688,32,10,S,level,1,1,0,M
9299,842285.7374,59,10,N,decreasing,1,1,0,M
9300,582369.128,35,15,N,level,1,1,0,M
9301,229025.2064,23,15,S,level,1,1,0,M
9302,293288.3016,58,10,N,decreasing,1,1,0,F
9303,723798.3931,36,15,N,level,1,1,0,F
9304,40126.34919,38,10,S,level,1,1,0,M
9305,564470.4325,55,20,N,decreasing,1,1,0,M
9306,901024.4748,56,15,N,level,1,1,0,M
9307,183330.158,34,10,S,level,1,1,0,M
9308,980747.7785,57,15,N,decreasing,1,1,0,F
9309,797812.4063,25,15,N,level,1,1,0,F
9310,880246.0676,27,20,S,level,1,1,0,F
9311,16080.62801,29,20,N,decreasing,1,1,0,F
9312,425073.7062,48,15,N,level,1,1,0,M
9313,579818.9386,26,10,S,level,1,1,0,M
9314,632898.738,32,20,N,decreasing,1,1,0,M
9315,260613.328,33,10,N,level,1,1,0,M
9316,326239.4613,23,20,S,level,1,1,0,F
9317,62418.86556,41,15,N,decreasing,1,1,0,F
9318,295950.7664,34,15,N,level,1,1,0,M
9319,96354.63578,48,20,S,level,1,1,0,M
9320,934443.3324,22,20,N,decreasing,1,1,0,F
9321,945087.9117,46,20,N,level,1,1,0,M
9322,576022.5379,50,10,S,level,1,1,0,F
9323,602523.4255,36,10,N,decreasing,1,1,0,M
9324,813328.4819,28,10,N,level,1,1,0,F
9325,781857.9599,29,15,S,level,1,1,0,F
9326,309516.7547,29,15,N,decreasing,1,1,0,F
9327,542647.1872,53,10,N,level,1,1,0,F
9328,76866.18862,50,20,S,level,1,1,0,F
9329,386971.6312,21,15,N,decreasing,1,1,0,M
9330,66581.56088,51,10,N,level,1,1,0,F
9331,947098.8172,53,15,S,level,1,1,0,M
9332,814807.8959,35,20,N,decreasing,1,1,0,M
9333,756765.1289,35,20,N,level,1,1,0,M
9334,767147.6883,22,20,S,level,1,1,0,F
9335,141634.104,36,20,N,decreasing,1,1,0,F
9336,454137.3375,34,15,N,level,1,1,0,F
9337,887649.5099,26,15,S,level,1,1,0,F
9338,247068.4088,56,20,N,decreasing,1,1,0,M
9339,906042.7982,54,20,N,level,1,1,0,F
9340,328338.9763,30,20,S,level,1,1,0,F
9341,520504.4934,26,20,N,decreasing,1,1,0,M
9342,973352.1684,59,10,N,level,1,1,0,M
9343,102556.2212,49,20,S,level,1,1,0,F
9344,189094.5032,46,15,N,decreasing,1,1,0,M
9345,714335.1621,30,20,N,level,1,1,0,M
9346,60831.6582,53,15,S,level,1,1,0,M
9347,738872.6222,57,20,N,decreasing,1,1,0,F
9348,718218.4061,26,15,N,level,1,1,0,F
9349,747535.6165,37,20,S,level,1,1,0,M
9350,751883.695,53,20,N,decreasing,1,1,0,F
9351,701144.1221,52,10,N,level,1,1,0,M
9352,420516.7711,46,10,S,level,1,1,0,M
9353,456306.6554,22,10,N,decreasing,1,1,0,F
9354,230557.9215,30,20,N,level,1,1,0,M
9355,969887.4612,23,20,S,level,1,1,0,M
9356,139488.287,58,10,N,decreasing,1,1,0,M
9357,919392.3388,56,15,N,level,1,1,0,F
9358,529157.0288,55,10,S,level,1,1,0,F
9359,402583.6454,36,20,N,decreasing,1,1,0,M
9360,534261.9108,46,10,N,level,1,1,0,F
9361,350200.8146,32,15,S,level,1,1,0,F
9362,257035.505,33,10,N,decreasing,1,1,0,F
9363,703232.468,37,10,N,level,1,1,0,M
9364,467717.7924,34,15,S,level,1,1,0,F
9365,306611.4422,45,10,N,decreasing,1,1,0,M
9366,537237.381,32,10,N,level,1,1,0,M
9367,400320.9444,51,15,S,level,1,1,0,F
9368,456678.5518,43,15,N,decreasing,1,1,0,M
9369,728384.8784,48,15,N,level,1,1,0,M
9370,54799.44423,31,15,S,level,1,1,0,F
9371,506033.9986,31,15,N,decreasing,1,1,0,F
9372,976689.6353,30,10,N,level,1,1,0,M
9373,483722.7205,45,20,S,level,1,1,0,F
9374,384894.3181,30,10,N,decreasing,1,1,0,M
9375,452363.083,32,10,N,level,1,1,0,F
9376,225507.2201,24,20,S,level,1,1,0,F
9377,213109.711,37,15,N,decreasing,1,1,0,M
9378,932726.1498,56,10,N,level,1,1,0,F
9379,476238.6135,56,20,S,level,1,1,0,M
9380,911512.3216,20,15,N,decreasing,1,1,0,F
9381,57133.58294,46,15,N,level,1,1,0,M
9382,98793.83657,55,10,S,level,1,1,0,F
9383,514538.6609,20,15,N,decreasing,1,1,0,M
9384,243996.4857,28,15,N,level,1,1,0,F
9385,480885.969,26,20,S,level,1,1,0,F
9386,438734.7686,49,15,N,decreasing,1,1,0,F
9387,463528.9208,31,10,N,level,1,1,0,F
9388,631930.7573,37,15,S,level,1,1,0,F
9389,447094.7601,23,15,N,decreasing,1,1,0,F
9390,196014.6757,51,10,N,level,1,1,0,M
9391,508537.3268,48,10,S,level,1,1,0,M
9392,578657.9592,34,15,N,decreasing,1,1,0,F
9393,683472.1514,23,10,N,level,1,1,0,M
9394,393082.1854,48,15,S,level,1,1,0,M
9395,235327.8256,29,20,N,decreasing,1,1,0,M
9396,524904.5868,59,20,N,level,1,1,0,M
9397,913623.0675,45,15,S,level,1,1,0,M
9398,633487.8865,52,10,N,decreasing,1,1,0,M
9399,690208.4606,27,20,N,level,1,1,0,M
9400,931771.4373,23,15,S,level,1,1,0,M
9401,258427.051,50,20,N,decreasing,1,1,0,F
9402,219487.9418,46,15,N,level,1,1,0,M
9403,645421.7221,24,10,S,level,1,1,0,M
9404,997643.6207,50,20,N,decreasing,1,1,0,M
9405,819619.3209,38,10,N,level,1,1,0,F
9406,311768.1185,54,20,S,level,1,1,0,F
9407,956205.4024,29,15,N,decreasing,1,1,0,M
9408,987393.1224,47,20,N,level,1,1,0,M
9409,607009.6844,32,15,S,level,1,1,0,M
9410,265786.4668,24,20,N,decreasing,1,1,0,F
9411,628799.3869,50,15,N,level,1,1,0,F
9412,377229.0629,57,10,S,level,1,1,0,F
9413,33607.12661,53,10,N,decreasing,1,1,0,M
9414,761291.877,20,10,N,level,1,1,0,F
9415,852292.1119,58,15,S,level,1,1,0,M
9416,345307.5715,41,20,N,decreasing,1,1,0,F
9417,100116.684,40,10,N,level,1,1,0,M
9418,904853.3489,25,20,S,level,1,1,0,M
9419,691188.1984,43,20,N,decreasing,1,1,0,M
9420,28881.44476,28,15,N,level,1,1,0,F
9421,587016.0552,27,15,S,level,1,1,0,F
9422,988368.5342,53,15,N,decreasing,1,1,0,M
9423,767050.8521,38,15,N,level,1,1,0,M
9424,685041.5949,30,20,S,level,1,1,0,M
9425,611396.8949,56,10,N,decreasing,1,1,0,F
9426,848472.0845,40,20,N,level,1,1,0,F
9427,99704.25009,48,20,S,level,1,1,0,F
9428,613082.5467,32,20,N,decreasing,1,1,0,F
9429,120060.8074,34,15,N,level,1,1,0,M
9430,897674.5438,26,10,S,level,1,1,0,F
9431,864690.8309,47,15,N,decreasing,1,1,0,M
9432,103902.5717,57,15,N,level,1,1,0,M
9433,491772.3989,31,15,S,level,1,1,0,M
9434,917842.4729,22,15,N,decreasing,1,1,0,F
9435,677360.4093,43,10,N,level,1,1,0,F
9436,344218.2188,57,20,S,level,1,1,0,M
9437,722141.7337,52,20,N,decreasing,1,1,0,M
9438,275174.4257,21,20,N,level,1,1,0,F
9439,575148.5129,26,15,S,level,1,1,0,M
9440,98393.97533,25,15,N,decreasing,1,1,0,M
9441,702568.9564,47,15,N,level,1,1,0,M
9442,586913.9933,38,10,S,level,1,1,0,M
9443,216507.7121,41,15,N,decreasing,1,1,0,M
9444,78999.75282,55,10,N,level,1,1,0,F
9445,443695.1953,31,20,S,level,1,1,0,M
9446,40182.23656,51,20,N,decreasing,1,1,0,F
9447,881165.6115,41,10,N,level,1,1,0,M
9448,636078.3208,25,10,S,level,1,1,0,F
9449,735017.7557,51,20,N,decreasing,1,1,0,M
9450,758283.9725,37,10,N,level,1,1,0,M
9451,268029.579,24,10,S,level,1,1,0,F
9452,715581.4186,27,15,N,decreasing,1,1,0,M
9453,737140.8906,42,15,N,level,1,1,0,M
9454,144965.0386,54,15,S,level,1,1,0,M
9455,521588.0175,43,20,N,decreasing,1,1,0,M
9456,62092.80066,21,20,N,level,1,1,0,M
9457,298853.1206,53,20,S,level,1,1,0,M
9458,338214.6247,24,15,N,decreasing,1,1,0,F
9459,224373.8083,46,15,N,level,1,1,0,M
9460,122486.782,37,15,S,level,1,1,0,M
9461,33302.53742,39,15,N,decreasing,1,1,0,M
9462,67103.07286,56,20,N,level,1,1,0,F
9463,930647.7439,32,20,S,level,1,1,0,F
9464,181573.6406,31,10,N,decreasing,1,1,0,M
9465,726322.3923,47,20,N,level,1,1,0,M
9466,44125.98923,29,20,S,level,1,1,0,F
9467,387117.9527,33,15,N,decreasing,1,1,0,M
9468,876556.2255,45,10,N,level,1,1,0,F
9469,232839.5757,22,15,S,level,1,1,0,F
9470,90239.17898,53,15,N,decreasing,1,1,0,M
9471,241459.541,26,10,N,level,1,1,0,M
9472,146833.8755,53,15,S,level,1,1,0,M
9473,354986.9795,34,10,N,decreasing,1,1,0,F
9474,935759.0471,38,20,N,level,1,1,0,M
9475,626524.8239,29,20,S,level,1,1,0,F
9476,108729.4694,52,20,N,decreasing,1,1,0,M
9477,722679.9703,34,15,N,level,1,1,0,F
9478,715689.7161,33,20,S,level,1,1,0,F
9479,119132.4966,36,10,N,decreasing,1,1,0,M
9480,955746.9341,33,10,N,level,1,1,0,M
9481,89371.48553,29,10,S,level,1,1,0,F
9482,199701.7545,22,15,N,decreasing,1,1,0,M
9483,746123.0805,40,20,N,level,1,1,0,F
9484,527078.5714,48,20,S,level,1,1,0,M
9485,593582.5113,43,10,N,decreasing,1,1,0,M
9486,575951.7536,30,10,N,level,1,1,0,M
9487,584573.1764,54,20,S,level,1,1,0,M
9488,817103.0049,37,15,N,decreasing,1,1,0,M
9489,691542.1567,41,20,N,level,1,1,0,F
9490,584934.7543,25,15,S,level,1,1,0,F
9491,486417.0301,45,20,N,decreasing,1,1,0,M
9492,679300.4345,21,10,N,level,1,1,0,M
9493,918256.4525,20,20,S,level,1,1,0,F
9494,510831.5951,29,15,N,decreasing,1,1,0,F
9495,719230.5964,43,20,N,level,1,1,0,F
9496,105112.6822,58,15,S,level,1,1,0,F
9497,129041.0377,43,20,N,decreasing,1,1,0,F
9498,890776.0506,28,10,N,level,1,1,0,M
9499,550087.108,33,15,S,level,1,1,0,M
9500,407326.9662,41,20,N,decreasing,1,1,0,M
9501,421785.9707,31,15,N,level,1,1,0,M
9502,651011.9528,56,15,S,level,1,1,0,M
9503,923342.1306,35,10,N,decreasing,1,1,0,M
9504,535198.705,22,10,N,level,1,1,0,M
9505,197266.8079,27,15,S,level,1,1,0,M
9506,674380.7527,31,15,N,decreasing,1,1,0,F
9507,166878.8753,23,20,N,level,1,1,0,M
9508,366155.4107,32,20,S,level,1,1,0,F
9509,828174.2938,38,20,N,decreasing,1,1,0,F
9510,361334.9228,40,20,N,level,1,1,0,F
9511,759298.9962,33,20,S,level,1,1,0,F
9512,324893.3729,54,20,N,decreasing,1,1,0,F
9513,454386.0482,50,10,N,level,1,1,0,F
9514,903989.3987,20,10,S,level,1,1,0,F
9515,484015.8348,48,20,N,decreasing,1,1,0,F
9516,729093.9051,57,15,N,level,1,1,0,F
9517,624786.0125,20,10,S,level,1,1,0,M
9518,898741.9399,37,20,N,decreasing,1,1,0,F
9519,805051.0962,21,15,N,level,1,1,0,F
9520,609306.4601,28,20,S,level,1,1,0,M
9521,18571.52404,46,10,N,decreasing,1,1,0,M
9522,323036.688,37,15,N,level,1,1,0,F
9523,136250.1104,42,15,S,level,1,1,0,F
9524,55904.99363,32,20,N,decreasing,1,1,0,M
9525,700083.0322,46,10,N,level,1,1,0,F
9526,622161.2509,44,10,S,level,1,1,0,F
9527,136288.8831,22,10,N,decreasing,1,1,0,M
9528,598862.7404,45,20,N,level,1,1,0,F
9529,349290.2765,26,20,S,level,1,1,0,F
9530,292617.2436,37,20,N,decreasing,1,1,0,M
9531,311742.8239,29,10,N,level,1,1,0,M
9532,416985.2976,29,20,S,level,1,1,0,F
9533,501132.6874,53,20,N,decreasing,1,1,0,M
9534,695135.4915,39,20,N,level,1,1,0,F
9535,454499.8578,23,10,S,level,1,1,0,F
9536,461968.4307,47,10,N,decreasing,1,1,0,M
9537,983353.6084,24,20,N,level,1,1,0,F
9538,899917.6097,30,15,S,level,1,1,0,M
9539,780386.9744,30,20,N,decreasing,1,1,0,F
9540,519034.8204,44,20,N,level,1,1,0,F
9541,745129.8574,55,10,S,level,1,1,0,F
9542,938861.9286,31,10,N,decreasing,1,1,0,M
9543,898433.6245,59,15,N,level,1,1,0,F
9544,965721.4482,43,20,S,level,1,1,0,M
9545,868653.0829,28,15,N,decreasing,1,1,0,F
9546,100603.2157,52,20,N,level,1,1,0,M
9547,872448.3251,44,20,S,level,1,1,0,F
9548,499974.7429,47,20,N,decreasing,1,1,0,M
9549,731654.4933,43,10,N,level,1,1,0,F
9550,922235.9551,22,10,S,level,1,1,0,F
9551,373193.3025,48,10,N,decreasing,1,1,0,M
9552,181405.933,47,15,N,level,1,1,0,F
9553,356944.6043,37,15,S,level,1,1,0,F
9554,545185.5129,57,10,N,decreasing,1,1,0,M
9555,601976.5729,56,15,N,level,1,1,0,M
9556,952699.5648,41,15,S,level,1,1,0,F
9557,948417.6824,51,20,N,decreasing,1,1,0,M
9558,109802.7814,34,20,N,level,1,1,0,F
9559,290842.1977,42,10,S,level,1,1,0,F
9560,912536.8275,58,10,N,decreasing,1,1,0,F
9561,355993.1944,24,10,N,level,1,1,0,M
9562,655854.8079,29,15,S,level,1,1,0,F
9563,634435.4738,51,20,N,decreasing,1,1,0,M
9564,607328.5931,42,10,N,level,1,1,0,F
9565,834892.5371,23,15,S,level,1,1,0,F
9566,378204.4502,49,10,N,decreasing,1,1,0,M
9567,891173.9062,36,15,N,level,1,1,0,F
9568,994993.7822,29,20,S,level,1,1,0,M
9569,205802.715,43,20,N,decreasing,1,1,0,M
9570,806191.9113,34,20,N,level,1,1,0,F
9571,997554.1817,26,15,S,level,1,1,0,M
9572,947757.1182,54,15,N,decreasing,1,1,0,F
9573,273139.7022,47,20,N,level,1,1,0,M
9574,913927.5612,56,10,S,level,1,1,0,M
9575,977608.5874,40,10,N,decreasing,1,1,0,F
9576,600370.0045,33,15,N,level,1,1,0,M
9577,443007.6065,20,15,S,level,1,1,0,M
9578,831473.3959,27,20,N,decreasing,1,1,0,M
9579,849771.6321,42,10,N,level,1,1,0,F
9580,403902.6796,47,20,S,level,1,1,0,F
9581,229297.5521,23,10,N,decreasing,1,1,0,M
9582,537869.9562,21,20,N,level,1,1,0,M
9583,36623.15378,37,10,S,level,1,1,0,M
9584,667999.7143,27,10,N,decreasing,1,1,0,M
9585,920520.9659,37,15,N,level,1,1,0,M
9586,492208.1782,48,10,S,level,1,1,0,F
9587,888842.1919,52,20,N,decreasing,1,1,0,M
9588,263149.6706,25,20,N,level,1,1,0,M
9589,832409.1844,58,10,S,level,1,1,0,F
9590,529535.7235,35,15,N,decreasing,1,1,0,M
9591,660476.1718,21,10,N,level,1,1,0,F
9592,468217.2838,51,10,S,level,1,1,0,F
9593,969313.498,47,20,N,decreasing,1,1,0,F
9594,84795.71426,28,20,N,level,1,1,0,M
9595,445292.5782,40,20,S,level,1,1,0,F
9596,836849.9241,35,10,N,decreasing,1,1,0,M
9597,182744.3251,40,20,N,level,1,1,0,F
9598,492057.899,41,20,S,level,1,1,0,M
9599,318723.852,21,10,N,decreasing,1,1,0,F
9600,649230.0622,23,10,N,level,1,1,0,M
9601,130654.4396,59,10,S,level,1,1,0,M
9602,132814.5587,21,15,N,decreasing,1,1,0,F
9603,776247.1961,21,10,N,level,1,1,0,F
9604,657709.8412,47,10,S,level,1,1,0,M
9605,946748.4003,53,20,N,decreasing,1,1,0,M
9606,422909.7727,57,20,N,level,1,1,0,M
9607,386765.0757,39,15,S,level,1,1,0,M
9608,781661.8979,28,10,N,decreasing,1,1,0,F
9609,101798.1039,38,10,N,level,1,1,0,M
9610,385099.8185,47,10,S,level,1,1,0,M
9611,564586.0245,57,15,N,decreasing,1,1,0,F
9612,476399.7358,52,20,N,level,1,1,0,M
9613,679811.6692,53,15,S,level,1,1,0,M
9614,181852.7799,48,20,N,decreasing,1,1,0,M
9615,216954.6564,38,15,N,level,1,1,0,F
9616,170532.5618,20,15,S,level,1,1,0,F
9617,220180.8839,30,20,N,decreasing,1,1,0,F
9618,495526.6369,53,15,N,level,1,1,0,M
9619,915695.9419,35,15,S,level,1,1,0,M
9620,537969.8015,37,10,N,decreasing,1,1,0,M
9621,623779.8263,54,20,N,level,1,1,0,F
9622,623562.6255,54,20,S,level,1,1,0,M
9623,690381.669,55,15,N,decreasing,1,1,0,M
9624,77414.4443,35,10,N,level,1,1,0,M
9625,246581.8467,23,20,S,level,1,1,0,M
9626,932646.0966,22,20,N,decreasing,1,1,0,M
9627,428142.2697,57,20,N,level,1,1,0,F
9628,495980.3375,48,20,S,level,1,1,0,F
9629,644054.1784,55,10,N,decreasing,1,1,0,F
9630,378276.2044,42,20,N,level,1,1,0,F
9631,795682.6081,30,20,S,level,1,1,0,F
9632,459649.336,37,20,N,decreasing,1,1,0,F
9633,699898.4344,44,10,N,level,1,1,0,F
9634,917490.0731,20,15,S,level,1,1,0,F
9635,127630.8297,57,20,N,decreasing,1,1,0,F
9636,405050.636,23,10,N,level,1,1,0,F
9637,589410.996,30,10,S,level,1,1,0,M
9638,57290.41034,41,10,N,decreasing,1,1,0,F
9639,238904.3464,35,15,N,level,1,1,0,F
9640,346884.6791,43,20,S,level,1,1,0,F
9641,38771.40829,42,10,N,decreasing,1,1,0,M
9642,401824.4751,25,20,N,level,1,1,0,M
9643,853946.3528,41,10,S,level,1,1,0,F
9644,67943.2315,35,15,N,decreasing,1,1,0,M
9645,318743.2671,56,10,N,level,1,1,0,F
9646,321488.2544,31,15,S,level,1,1,0,F
9647,664052.315,53,10,N,decreasing,1,1,0,M
9648,349439.0011,34,10,N,level,1,1,0,F
9649,347192.539,27,20,S,level,1,1,0,M
9650,554401.8218,30,10,N,decreasing,1,1,0,F
9651,17802.31972,28,15,N,level,1,1,0,M
9652,860662.7845,42,15,S,level,1,1,0,F
9653,366441.9555,40,10,N,decreasing,1,1,0,M
9654,896294.0439,32,20,N,level,1,1,0,F
9655,223509.0845,49,15,S,level,1,1,0,M
9656,452730.7127,35,15,N,decreasing,1,1,0,M
9657,590514.4016,21,10,N,level,1,1,0,M
9658,274950.9639,48,20,S,level,1,1,0,F
9659,245481.5625,34,15,N,decreasing,1,1,0,M
9660,620095.907,56,20,N,level,1,1,0,M
9661,167798.3667,34,15,S,level,1,1,0,M
9662,471743.643,54,10,N,decreasing,1,1,0,F
9663,106708.0231,25,15,N,level,1,1,0,M
9664,745920.3551,47,20,S,level,1,1,0,M
9665,341785.3837,45,20,N,decreasing,1,1,0,F
9666,442098.5391,25,20,N,level,1,1,0,F
9667,482370.839,58,20,S,level,1,1,0,M
9668,468299.6416,28,15,N,decreasing,1,1,0,M
9669,787514.477,54,15,N,level,1,1,0,M
9670,458076.8502,26,15,S,level,1,1,0,F
9671,657332.5287,58,20,N,decreasing,1,1,0,F
9672,604189.9668,27,15,N,level,1,1,0,M
9673,184514.5098,32,20,S,level,1,1,0,F
9674,389443.7603,33,10,N,decreasing,1,1,0,F
9675,28880.58428,47,10,N,level,1,1,0,M
9676,536272.5201,41,15,S,level,1,1,0,F
9677,633172.4596,58,10,N,decreasing,1,1,0,M
9678,736993.7436,32,20,N,level,1,1,0,M
9679,409876.7444,28,10,S,level,1,1,0,M
9680,852622.4373,35,10,N,decreasing,1,1,0,M
9681,53073.65759,59,20,N,level,1,1,0,M
9682,128992.5835,58,20,S,level,1,1,0,F
